longitude,latitude,Planting Site Width,Planting Site Length,Genus,Species,Common Name,Diameter,Tree Height,Canopy Height
-75.3272836202,40.0330622385,7,7,,,,,,
-75.3233626482,40.0267781401,4,4,,,,,,
-75.2354942443,40.0109618965,4,4,,,,,,
-75.2387342751,40.0100906256,4,4,,,,,,
-75.2419962114,40.0086663348,3,3,,,,,,
-75.2410196589,40.0089753137,3,3,,,,,,
-75.2399593825,40.0106445628,5,5,,,,,,
-75.2392099041,40.0073339057,5,5,,,,,,
-75.2391460081,40.0067490711,6,6,,,,,,
-75.2390370645,40.0067970518,6,6,,,,,,
-75.2405628917,40.0066145855,4,4,,,,,,
-75.2419416606,40.0071326351,5,5,,,,,,
-75.2369709104,40.0084778303,4,4,,,,,,
-75.2338540934,40.0081651404,3,3,,,,,,
-75.2522133026,40.0312862197,,,,,,,,
-75.2335201649,39.9994369436,5,5,,,,,,
-75.2466828772,40.0154191458,,,,,,,,
-75.2829843527,39.9920012256,,,,,,,,
-75.2359494929,40.0237779497,,,,,,,,
-75.2743353679,40.0106801093,,,,,,,,
-75.2893213796,40.0155533717,,,,,,,,
-75.288224671,40.0173654953,,,,,,,,
-75.2459534441,40.0267836017,,,,,,,,
-75.3071868926,40.0157004705,,,,,,,,
-75.3315977178,40.0422171253,,,,,,,,
-75.3071585167,40.0167072616,,,,,,,,
-75.3193177516,40.0228594422,,,,,,,,
-75.2820390238,40.0471655415,,,,,,,,
-75.2819609975,40.0470825467,,,,,,,,
-75.2725413762,40.0377757416,,,,,,,,
-75.2796859382,40.0447591906,,,,,,,,
-75.2800724929,40.0451585425,,,,,,,,
-75.2837994845,40.0070635824,,,,,,,,
-75.2397518919,40.0293403767,,,,,,,,
-75.2811823063,40.0462984322,,,,,,,,
-75.2745181994,40.0532228344,,,,,,,,
-75.2396936101,40.0116727229,,,,,,,,
-75.3358522059,40.0459833113,,,,,,,,
-75.237702916,39.9960791822,,,,,,,,
-75.3364010698,40.0503180336,,,,,,,,
-75.2827926464,40.0580860035,,,,,,,,
-75.2917571773,40.0102487025,,,,,,,,
-75.2779531807,39.9962530288,,,,,,,,
-75.3399138022,40.0444604078,,,,,,,,
-75.2506628441,40.0214565562,,,,,,,,
-75.3482669063,40.0533280589,,,,,,,,
-75.3405705909,40.0577985923,,,,,,,,
-75.3345321326,40.0504832935,,,,,,,,
-75.3345624124,40.05022477,,,,,,,,
-75.3052171544,40.0300126288,,,,,,,,
-75.2923403972,40.0471822831,,,,,,,,
-75.2936264065,40.050789551,,,,,,,,
-75.2428222845,40.0073528177,5,5,,,,,,
-75.3165484602,40.0235887399,7,7,,,,,,
-75.2743576165,40.0018925771,2,2,,,,,,
-75.2472943594,39.9984003774,5,5,,,,,,
-75.235699582,40.0080398386,5,5,,,,,,
-75.3068254957,40.0192085901,5,5,,,,,,
-75.2347463255,40.0183262351,5,5,,,,,,
-75.3110598177,40.0211163847,7,7,,,,,,
-75.2896421216,39.9949594481,4,4,,,,,,
-75.2527548519,39.9987146493,4,4,,,,,,
-75.2329997306,39.998243633,6,6,,,,,,
-75.2144781023,40.0081995121,10,10,,,,,,
-75.2186145714,40.0054737844,4,4,,,,,,
-75.2860935206,40.009544674,4,4,,,,,,
-75.3021234376,40.0341543863,,,,,,,,
-75.3239976531,40.0495238654,,,,,,,,
-75.2977992639,40.0398492003,,,,,,,,
-75.2942244741,40.0249707878,,,,,,,,
-75.2861652837,40.0440868568,,,,,,,,
-75.2862922559,40.0442730274,,,,,,,,
-75.279281713,40.0087912313,,,,,,,,
-75.2358316833,40.025522097,,,,,,,,
-75.2605570535,39.9916515722,,,,,,,,
-75.3188275835,40.0245734965,,,,,,,,
-75.2715070922,40.0171238947,,,,,,,,
-75.2749046211,39.9834493356,,,,,,,,
-75.2812337463,40.0471036538,,,,,,,,
-75.2488202516,39.9971748071,,,,,,,,
-75.2735946259,40.0519711998,,,,,,,,
-75.2791227731,39.9819172294,,,,,,,,
-75.2471287634,40.0334840561,,,,,,,,
-75.2382664627,40.0151837645,,,,,,,,
-75.2310689288,40.013874467,,,,,,,,
-75.2788591867,40.0385682286,,,,,,,,
-75.2639605452,39.9957830015,,,,,,,,
-75.2475625839,40.0237835195,,,,,,,,
-75.2663031579,40.0014984909,,,,,,,,
-75.2671845506,40.001336466,,,,,,,,
-75.2769589413,40.0068400943,,,,,,,,
-75.2744930237,39.9920932875,,,,,,,,
-75.2448902321,40.0209115124,,,,,,,,
-75.3087907404,40.0313677573,,,,,,,,
-75.2714984755,39.9993071418,,,,,,,,
-75.2645395409,39.9935633904,,,,,,,,
-75.2699379984,40.0002760944,,,,,,,,
-75.2283607928,40.0145710755,,,,,,,,
-75.2424398832,40.0155855381,,,,,,,,
-75.2551427074,40.0405882078,,,,,,,,
-75.2750422321,40.0533425382,,,,,,,,
-75.3335241316,40.0528650204,,,,,,,,
-75.2733127835,39.9974660557,,,,,,,,
-75.3296827173,40.0376126713,,,,,,,,
-75.3295127357,40.0374062002,,,,,,,,
-75.3236791625,40.0440463304,,,,,,,,
-75.2714433784,40.0525412408,,,,,,,,
-75.2323833391,39.9985706566,9,9,,,,,,
-75.2938194378,40.0124410851,,,,,,,,
-75.2566173912,40.0156615469,,,,,,,,
-75.3200615221,40.0419587584,,,,,,,,
-75.2713568686,40.0523398528,,,,,,,,
-75.2581385539,40.0287616428,,,,,,,,
-75.33436715,40.054464037,,,,,,,,
-75.2477328417,40.0046178819,,,,,,,,
-75.2816513061,40.0584689589,,,,,,,,
-75.2604656484,40.0321910008,,,,,,,,
-75.2164847565,40.0092543184,,,,,,,,
-75.3290293755,40.0524949787,,,,,,,,
-75.2172694755,40.0083035832,,,,,,,,
-75.3230338581,40.0481856216,,,,,,,,
-75.2667407541,40.015540637,,,,,,,,
-75.2887719921,40.056716847,,,,,,,,
-75.3422457937,40.0474946732,,,,,,,,
-75.2870902978,40.0246091738,,,,,,,,
-75.3267687473,40.0384448615,,,,,,,,
-75.3387290653,40.0499773976,,,,,,,,
-75.2554559856,40.0251314065,,,,,,,,
-75.2564338708,40.0249883345,,,,,,,,
-75.3324433299,40.050768975,,,,,,,,
-75.3325445537,40.053358736,,,,,,,,
-75.2963560451,40.0271104279,,,,,,,,
-75.2433737288,40.2130984827,,,,,,,,
-75.175394862,39.9539527345,9,9,,,,,,
-75.3309058148,40.0395061205,,,Fraxinus,pennsylvanica,Green ash,34,,
-75.2343741497,39.998871862,3,3,Platanus,occidentalis,American sycamore,36,,
-75.2414950594,40.0292142668,,,Platanus,occidentalis,American sycamore,37,,
-75.2786839216,40.0137313499,,,Fraxinus,pennsylvanica,Green ash,44,,
-75.2524139848,39.9925206497,4,4,Quercus,palustris,Pin oak,34,,
-75.285279573,39.9972460466,4,4,Fraxinus,pennsylvanica,Green ash,34,,
-75.3111205902,40.046298332,,,Quercus,palustris,Pin oak,35,,
-75.2854885301,39.9909868293,,,Quercus,palustris,Pin oak,5,,
-75.2955222123,40.0634893226,,,Quercus,palustris,Pin oak,18,,
-75.2369645483,40.0193855194,,,Quercus,palustris,Pin oak,30,,
-75.2823010706,40.0088348262,,,Ulmus,pumila,Siberian elm,3,,
-75.2851755286,40.0033970434,,,Platanus,occidentalis,American sycamore,32,,
-75.2538666163,40.007057149,,,Platanus,occidentalis,American sycamore,22,,
-75.2956775959,40.0292886903,,,Fraxinus,pennsylvanica,Green ash,25,,
-75.2396517258,40.014975289,,,Quercus,palustris,Pin oak,34,,
-75.2779463113,39.9890973357,,,Juniperus,virginiana,Eastern red cedar,11,,
-75.2744109444,40.0040339424,,,Quercus,palustris,Pin oak,14,,
-75.281584537,39.990213625,,,Quercus,palustris,Pin oak,27,,
-75.2484471414,40.0071777898,,,Platanus,occidentalis,American sycamore,65,,
-75.2783001757,40.060019711,,,Fraxinus,pennsylvanica,Green ash,27,,
-75.3101280528,40.0520678572,,,Quercus,palustris,Pin oak,32,,
-75.3104025812,40.0574778473,,,Platanus,occidentalis,American sycamore,32,,
-75.2306634929,40.0174879483,,,Fraxinus,pennsylvanica,Green ash,4,,
-75.3117739499,40.0510877186,,,Fraxinus,pennsylvanica,Green ash,16,,
-75.2895723719,39.9991772515,,,Quercus,palustris,Pin oak,38,,
-75.2897924669,39.9990249901,,,Quercus,palustris,Pin oak,33,,
-75.2993964037,40.0467778437,,,Fraxinus,pennsylvanica,Green ash,26,,
-75.308621099,40.0252808522,,,Quercus,palustris,Pin oak,27,,
-75.2271776346,40.0009834693,4,4,Quercus,palustris,Pin oak,23,,
-75.2475415147,40.0049281232,,,Quercus,palustris,Pin oak,25,,
-75.2391473273,40.0097526171,,,Quercus,palustris,Pin oak,39,,
-75.3122509535,40.0242228609,,,Fraxinus,pennsylvanica,Green ash,12,,
-75.3141591994,40.0320629556,,,Taxus,spp,Yew,4,,
-75.3086372822,40.0354521027,,,Fraxinus,pennsylvanica,Green ash,24,,
-75.2842663263,40.0295793576,,,Taxus,spp,Yew,5,,
-75.311044265,40.0442450146,,,Quercus,palustris,Pin oak,21,,
-75.2941388266,40.011600095,,,Quercus,palustris,Pin oak,12,,
-75.301410836,40.0229157533,,,Juniperus,virginiana,Eastern red cedar,3,,
-75.3001710028,40.0478044958,,,Chamaecyparis,obtusa,Hinoki false cypress,3,,
-75.3217736356,40.0364223672,,,Taxus,spp,Yew,6,,
-75.278397109,40.0059390125,,,Quercus,palustris,Pin oak,36,,
-75.2772784896,40.0047468326,5,5,Styphnolobium,japonicum,Japanese pagodatree,15,,
-75.3265585356,40.0333618864,,,Fraxinus,pennsylvanica,Green ash,34,,
-75.2656475126,40.0343014836,,,Platanus,occidentalis,American sycamore,26,,
-75.2578097856,39.9986994636,6,6,Quercus,palustris,Pin oak,34,,
-75.2325762413,40.0037883006,2,2,Quercus,palustris,Pin oak,44,,
-75.2523885902,39.9931630475,5,5,Styphnolobium,japonicum,Japanese pagodatree,16,,
-75.3136222465,40.0192498153,1,1,,,,4,,
-75.3052133024,40.0484899222,,,Quercus,palustris,Pin oak,23,,
-75.2738768509,40.0445322871,,,,,,,,
-75.2372585926,39.997629258,,,Quercus,palustris,Pin oak,30,,
-75.2539455693,40.0100671649,,,Quercus,palustris,Pin oak,29,,
-75.2651260211,39.9917121149,,,,,,10,,
-75.2500174428,40.0140596274,,,Quercus,palustris,Pin oak,37,,
-75.2586873154,39.9960429122,,,Taxus,spp,Yew,11,,
-75.2659130447,39.9926109142,,,Chamaecyparis,obtusa,Hinoki false cypress,1,,
-75.312462475,40.0326663599,,,Fraxinus,pennsylvanica,Green ash,11,,
-75.2732129689,39.9904028618,,,Prunus,subhirtella,Higan cherry,16,,
-75.2794750894,39.98251819,,,Quercus,palustris,Pin oak,28,,
-75.2576969135,39.9987956066,,,Quercus,palustris,Pin oak,38,,
-75.2732884235,40.0549203402,,,Platanus,occidentalis,American sycamore,28,,
-75.2732306399,40.0552998706,,,Platanus,occidentalis,American sycamore,28,,
-75.2612902663,39.9988765121,,,Fraxinus,pennsylvanica,Green ash,1,,
-75.2756164469,40.0378600677,,,Platanus,occidentalis,American sycamore,2,,
-75.2882888943,39.9998740649,,,Quercus,palustris,Pin oak,44,,
-75.3053291445,40.0166772865,,,Taxus,spp,Yew,4,,
-75.2806020012,39.9895134772,,,Taxus,spp,Yew,3,,
-75.2920766225,40.0632169919,,,Quercus,palustris,Pin oak,33,,
-75.2797070943,40.0261476759,,,Juniperus,virginiana,Eastern red cedar,24,,
-75.2455481436,40.0055355246,,,Quercus,palustris,Pin oak,25,,
-75.2412180556,40.0137706467,,,Taxus,spp,Yew,12,,
-75.2582051504,40.0326817385,,,Quercus,palustris,Pin oak,27,,
-75.2716973628,40.0374987281,,,Chamaecyparis,obtusa,Hinoki false cypress,3,,
-75.3292178972,40.0294062479,,,Prunus,subhirtella,Higan cherry,5,,
-75.2437759866,40.003826417,,,Chamaecyparis,obtusa,Hinoki false cypress,5,,
-75.2761041957,40.0270008638,,,Juniperus,virginiana,Eastern red cedar,27,,
-75.296300455,40.0196792102,,,Quercus,palustris,Pin oak,31,,
-75.2993474712,40.0203259832,,,Quercus,palustris,Pin oak,30,,
-75.2774726517,40.0613430144,,,Quercus,palustris,Pin oak,21,,
-75.3169504848,40.0209199424,14,14,Quercus,palustris,Pin oak,41,,
-75.3096346731,40.0488932488,,,Chamaecyparis,obtusa,Hinoki false cypress,8,,
-75.3216571637,40.0544067912,,,Fraxinus,pennsylvanica,Green ash,22,,
-75.265381158,40.0173005058,,,Platanus,occidentalis,American sycamore,2,,
-75.3273934072,40.0370527242,,,Taxus,spp,Yew,6,,
-75.3010447667,40.0486835756,,,Platanus,occidentalis,American sycamore,2,,
-75.3453464901,40.0527473739,,,Chamaecyparis,obtusa,Hinoki false cypress,5,,
-75.2796148341,39.9914034687,,,Chamaecyparis,obtusa,Hinoki false cypress,2,,
-75.3302506497,40.0451800537,,,Fraxinus,pennsylvanica,Green ash,31,,
-75.1522293213,39.914953681,,,Fraxinus,pennsylvanica,Green ash,3,,
-75.1653847262,39.9195891304,,,Fraxinus,pennsylvanica,Green ash,8.25,,
-75.1655780527,39.9213385202,,,Ulmus,pumila,Siberian elm,1.75,,
-75.4552228426,40.1917078219,,,Platanus,occidentalis,American sycamore,22.600001919,,
-75.4600464502,40.1922179005,,,Quercus,palustris,Pin oak,31.5126787322,,
-75.4604661922,40.1923882054,,,Quercus,palustris,Pin oak,27.3746502118,,
-75.4564832735,40.1959584421,,,Quercus,palustris,Pin oak,4.77464829276,,
-75.4610766968,40.192886259,,,Fraxinus,pennsylvanica,Green ash,5.41126806512,,
-75.4603982907,40.1935132242,,,Fraxinus,pennsylvanica,Green ash,7.95774715459,,
-75.4605779987,40.1936545952,,,Fraxinus,pennsylvanica,Green ash,16.7112690246,,
-75.4578095306,40.1907336836,,,Juniperus,virginiana,Eastern red cedar,5.09295817894,,
-75.4589910354,40.1904504316,,,Quercus,palustris,Pin oak,22.9183118052,,
-75.4602541545,40.1916850927,,,Quercus,palustris,Pin oak,15.9154943092,,
-75.4540692854,40.1943693875,,,Platanus,occidentalis,American sycamore,2.22816920329,,
-75.4697264608,40.1913720975,,,,,,10.5,,
-75.4704496036,40.1912475116,,,,,,14.3,,
-75.4709565411,40.1906872715,,,,,,9.54,,
-75.1682920465,39.9715376481,5,5,,,,,,
-75.4684004097,40.1905825184,,,,,,12.4,,
-75.468302822,40.1905782772,,,,,,14.32,,
-75.4684181499,40.1905869744,,,,,,21,,
-75.4699487078,40.1899564679,,,Juniperus,virginiana,Eastern red cedar,31,,
-75.4706863152,40.1902371753,,,,,,63,,
-75.4683574943,40.1899294074,,,,,,21.32,,
-75.4683306723,40.1900397715,,,,,,14.64,,
-75.4681429177,40.1900397715,,,,,,20.69,,
-75.4693981914,40.1896297314,,,,,,21,,
-75.4698628799,40.1892969237,,,,,,9.39,,
-75.4700821426,40.1895811032,,,,,,14,,
-74.9927543297,40.0775731869,20,60,,,,0.5,,
-75.511816,40.128899,,,,,,19,,
-75.512235,40.12876,,,,,,15,,
-75.520721,40.144939,,,,,,22.7,,
-75.517081,40.122863,,,,,,8.899999,,
-75.517361,40.134711,,,Fraxinus,pennsylvanica,Green ash,0.8,,
-75.513678,40.134294,,,Fraxinus,pennsylvanica,Green ash,2,,
-75.523832,40.121387,,,Quercus,palustris,Pin oak,32.5,,
-75.517626,40.129335,,,Quercus,palustris,Pin oak,23,,
-75.52211,40.121636,,,Quercus,palustris,Pin oak,29.299999,,
-75.519177,40.121421,,,Quercus,palustris,Pin oak,25.299999,,
-75.522591,40.12427,,,Quercus,palustris,Pin oak,26.899999,,
-75.511516,40.124502,,,Quercus,palustris,Pin oak,17.399999,,
-75.520384,40.127473,,,Quercus,palustris,Pin oak,24.399999,,
-75.52283,40.121889,,,Quercus,palustris,Pin oak,34,,
-75.520456,40.122476,,,Quercus,palustris,Pin oak,24.2,,
-75.516248,40.122636,,,Quercus,palustris,Pin oak,12.699999,,
-75.513858,40.128712,,,Quercus,palustris,Pin oak,12.5,,
-75.524686,40.122089,,,Quercus,palustris,Pin oak,23.2,,
-75.512204,40.125966,,,Quercus,palustris,Pin oak,23,,
-75.522045,40.123637,,,Quercus,palustris,Pin oak,21.299999,,
-75.523083,40.127733,,,Quercus,palustris,Pin oak,20.1,,
-75.515495,40.121058,,,Platanus,occidentalis,American sycamore,25.299999,,
-75.515621,40.121122,,,Platanus,occidentalis,American sycamore,24.7,,
-75.519541,40.136877,,,Platanus,occidentalis,American sycamore,36.2,,
-75.520911,40.14469,,,Platanus,occidentalis,American sycamore,43.099998,,
-75.516418,40.13808,,,Platanus,occidentalis,American sycamore,15.5,,
-75.515373,40.121002,,,Platanus,occidentalis,American sycamore,24.899999,,
-75.514007,40.118574,,,Platanus,occidentalis,American sycamore,24.1,,
-75.51726,40.13277,,,Parrotia,spp,Parrotia,0.5,,
-75.1127737921,39.9980684492,,,,,,,,
-75.47419,40.19595,,,,,,39,,
-75.1473071845,39.9787213644,5.25,9,,,,8.59436692696,35,
-75.3469174728,40.1005618731,,,,,,,,
-75.23829,39.93378,,,Fraxinus,pennsylvanica,Green ash,,,
-75.0848485529,40.0454971068,,,Asimina,triloba,Pawpaw,0.5,2.5,
-75.3479397297,40.1017985012,,,Platanus,occidentalis,American sycamore,,,
-74.8412843138,40.2802352656,,,Fraxinus,pennsylvanica,Green ash,,80,
-75.1941472292,40.2233367165,,,,,,1.59154943092,8,
-75.23623,39.93075,,,Quercus,palustris,Pin oak,,,
-74.8060975939,40.3286742594,,,Fraxinus,pennsylvanica,Green ash,17.5070437401,48.25,
-75.1719364786,39.959915524,,,Platanus,occidentalis,American sycamore,,,
-75.39849,39.92192,,,,,,,,
-75.39848,39.92192,,,,,,,,
-75.447460413,39.9265102597,,,Platanus,occidentalis,American sycamore,54.1,,
-75.1887264848,39.9588617782,,,,,,,15,
-75.1530037273,39.9609045043,,,,,,10,,
-75.1619867708,39.9389150777,,,,,,,,
-75.3110848367,40.0111291917,,,,,,2,6,
-75.2096750735,40.0759012281,,,,,,,,
-75.2497953992,39.9684306516,,,Prunus,subhirtella,Higan cherry,,,
-75.2166169035,39.9422319182,,,Quercus,palustris,Pin oak,,,
-75.2166169035,39.9422319182,,,Quercus,palustris,Pin oak,,,
-75.1729805562,39.9404446085,,,Parrotia,spp,Parrotia,,,
-75.2068214917,39.9675097654,,,Quercus,palustris,Pin oak,,,
-75.1993000469,40.0430743223,,,Parrotia,spp,Parrotia,,,
-75.1152766716,39.977599586,,,Prunus,subhirtella,Higan cherry,,,
-75.1262377788,39.9829835772,,,Prunus,subhirtella,Higan cherry,,,
-75.1451195811,39.9693283191,,,Prunus,subhirtella,Higan cherry,,,
-75.2239682857,39.9479376538,,,Prunus,subhirtella,Higan cherry,,,
-75.2063898558,39.9562276604,,,Prunus,subhirtella,Higan cherry,,,
-75.1874299285,39.9831810286,,,Prunus,subhirtella,Higan cherry,,,
-75.2118845569,40.0258306535,,,Prunus,subhirtella,Higan cherry,,,
-75.2217240936,39.9505465912,,,Prunus,subhirtella,Higan cherry,,,
-75.1187174638,39.9828939222,,,Prunus,subhirtella,Higan cherry,,,
-75.1833891031,39.9932117925,,,Prunus,subhirtella,Higan cherry,,,
-75.1326863863,39.9799972209,,,Prunus,subhirtella,Higan cherry,,,
-75.0376224234,40.0986686629,,,Prunus,subhirtella,Higan cherry,,,
-75.0856943642,40.0595297108,,,Prunus,subhirtella,Higan cherry,,,
-75.2162826564,39.9565079093,,,Prunus,subhirtella,Higan cherry,,,
-75.1339308548,39.977207458,,,Quercus,palustris,Pin oak,,,
-75.1732171601,39.9480966807,,,,,,2,,
-75.1849222173,40.0673585682,,,Fraxinus,pennsylvanica,Green ash,,,
-75.0912378594,40.0311900647,3,3,Prunus,subhirtella,Higan cherry,,,
-75.122663619,39.9787285437,3,3,Prunus,subhirtella,Higan cherry,,,
-75.123662443,39.9800917387,3,3,Prunus,subhirtella,Higan cherry,,,
-75.1902388199,40.0136150809,,,Platanus,occidentalis,American sycamore,,,
-75.1951784925,40.0127238995,3,3,Prunus,subhirtella,Higan cherry,,,
-75.1697272556,40.0011171213,3,3,Prunus,subhirtella,Higan cherry,,,
-75.1283725597,39.9960231078,,,Prunus,subhirtella,Higan cherry,,,
-75.2150638654,39.9557242047,,,Platanus,occidentalis,American sycamore,,,
-75.2355485132,39.9530723004,,,Prunus,subhirtella,Higan cherry,,,
-75.2238294487,39.9426716069,,,Prunus,subhirtella,Higan cherry,,,
-75.1668913362,39.932320096,,,Prunus,subhirtella,Higan cherry,,,
-75.1678684755,39.9321958887,,,Platanus,occidentalis,American sycamore,,,
-75.0574230781,40.0331246866,,,Quercus,palustris,Pin oak,,,
-75.0501675819,40.0751609823,,,Prunus,subhirtella,Higan cherry,,,
-74.9885233101,40.0789656225,,,Prunus,subhirtella,Higan cherry,,,
-75.3216182,40.050560655,,,,,,,,
-75.2670387138,39.9812718979,7,7,Quercus,palustris,Pin oak,28,,
-75.2350149991,40.0191373858,4,4,,,,,,
-75.2854304166,40.000356013,3,3,Fraxinus,pennsylvanica,Green ash,32,,
-75.2481095842,40.0014741337,5,5,,,,,,
-75.3230934594,40.0418497036,,,Quercus,palustris,Pin oak,42,,
-75.3018750125,40.0166898182,,,Platanus,occidentalis,American sycamore,3,,
-75.2175999726,39.9566019143,,,Prunus,subhirtella,Higan cherry,,,
-75.2632805646,39.9829538568,6,6,Quercus,palustris,Pin oak,27,,
-75.2858779195,40.0004517045,8,8,Quercus,palustris,Pin oak,38,,
-75.2748450747,40.0041930936,5,5,Styphnolobium,japonicum,Japanese pagodatree,18,,
-75.2740825558,40.0019957089,2,2,,,,,,
-75.2579863336,39.9962238618,4,4,Quercus,palustris,Pin oak,33,,
-75.2626571159,39.9919050783,3,3,,,,,,
-75.3230766284,40.01929656,3,3,,,,,,
-75.2581400407,39.9965839712,3,3,,,,,,
-75.2525090416,39.9924620877,3,3,Quercus,palustris,Pin oak,30,,
-75.3287410393,40.027817983,6,6,,,,,,
-75.2523129628,39.9932965083,4,4,Platanus,occidentalis,American sycamore,2,,
-75.2555572363,40.0128660943,7,7,,,,,,
-75.2342435776,39.9989288775,3,3,Quercus,palustris,Pin oak,37,,
-75.2416896037,40.0096555614,3,3,,,,,,
-75.2407389697,40.0099428446,3,3,,,,,,
-75.285120844,39.9954767985,3,3,Fraxinus,pennsylvanica,Green ash,22,,
-75.2756157309,39.9818214185,,,,,,,,
-75.2963260412,40.0642169881,,,,,,,,
-75.2964506796,40.0644043541,,,Prunus,subhirtella,Higan cherry,12,,
-75.2846870116,40.0428412643,,,,,,,,
-75.2716757806,39.9838745087,,,,,,,,
-75.2662488036,39.9816548189,,,Platanus,occidentalis,American sycamore,44,,
-75.2342467901,40.0241696043,,,,,,,,
-75.3036879784,40.059145066,,,Fraxinus,pennsylvanica,Green ash,20,,
-75.2531555207,40.0059299137,,,Quercus,palustris,Pin oak,22,,
-75.2453946419,40.0149741343,,,,,,,,
-75.2373541022,39.9975758964,,,Quercus,palustris,Pin oak,22,,
-75.3036955426,40.0177672083,,,,,,,,
-75.2705013925,40.017655442,,,Cupressus,arizonica,Arizona cypress,3,,
-75.2534227134,40.0295137769,,,,,,,,
-75.2368210242,39.9972306669,,,Prunus,subhirtella,Higan cherry,4,,
-75.2936704161,39.9992915068,,,,,,,,
-75.2816904281,40.0045569373,,,Quercus,palustris,Pin oak,28,,
-75.2596037083,39.9971077523,,,,,,,,
-75.2382289103,40.0150801313,,,Quercus,palustris,Pin oak,44,,
-75.2543909506,40.011563026,,,,,,,,
-75.2334833865,40.0176371941,,,Fraxinus,pennsylvanica,Green ash,4,,
-75.2401126331,39.9990532254,,,Ulmus,pumila,Siberian elm,23,,
-75.2878939968,40.0663163572,,,Quercus,palustris,Pin oak,26,,
-75.2518908043,40.0117522804,,,Quercus,palustris,Pin oak,48,,
-75.2634378124,39.9969433186,,,Fraxinus,pennsylvanica,Green ash,4,,
-75.2507229669,40.0317435702,,,Juniperus,virginiana,Eastern red cedar,3,,
-75.2725040931,39.9861459677,,,Fraxinus,pennsylvanica,Green ash,13,,
-75.2739335429,40.0161167343,,,,,,,,
-75.24827454,39.9953135261,,,Quercus,palustris,Pin oak,16,,
-75.3172180957,40.0581677847,,,Fraxinus,pennsylvanica,Green ash,11,,
-75.320291999,40.019828359,15,15,,,,,,
-75.2507129271,40.0135827208,,,Taxus,spp,Yew,10,,
-75.3157842871,40.0348828826,,,Fraxinus,pennsylvanica,Green ash,32,,
-75.2494201629,39.9944530734,,,,,,,,
-75.2765897663,39.9777902613,,,,,,,,
-75.238132986,40.0148332435,,,,,,,,
-75.2786924665,40.0005613475,,,,,,,,
-75.2408129829,40.0045974434,,,Styphnolobium,japonicum,Japanese pagodatree,19,,
-75.2381660652,40.0152422037,,,,,,,,
-75.3158200375,40.0215565313,6,6,,,,,,
-75.2667759956,39.9822976576,,,,,,,,
-75.2761012836,39.9919411373,,,,,,,,
-75.3015130068,40.0576694435,,,Fraxinus,pennsylvanica,Green ash,18,,
